Population_2020,Population_2015,Population_2010,Population_2005,Area_Codes,Name(Japanese),Merged,Established after 2005,prefecture_romaji,latitude,longitude
0.0,0.0,0.0,19641.0,43341.0,城南町,1,0,Kumamoto Ken,32.70906,130.72856
61772.0,58370.0,55002.0,0.0,43216.0,合志市,0,1,Kumamoto Ken,32.8833333333,130.7833333333
75783.0,82739.0,89065.0,0.0,43215.0,天草市,0,1,Kumamoto Ken,32.45,130.1833333333
24930.0,27018.0,28444.0,29636.0,43214.0,阿蘇市,0,0,Kumamoto Ken,32.95,131.1166666667
57032.0,59756.0,61878.0,63089.0,43213.0,宇城市,0,0,Kumamoto Ken,32.6333333333,130.6833333333
24563.0,27006.0,29902.0,32502.0,43212.0,上天草市,0,0,Kumamoto Ken,32.5833333333,130.4166666667
36122.0,37026.0,37727.0,38023.0,43211.0,宇土市,0,0,Kumamoto Ken,32.6833333333,130.65
46416.0,48167.0,50194.0,51862.0,43210.0,菊池市,0,0,Kumamoto Ken,32.9666666667,130.8
0.0,0.0,0.0,16609.0,43209.0,牛深市,1,0,Kumamoto Ken,32.19469,130.02678
49025.0,52264.0,55391.0,57726.0,43208.0,山鹿市,0,0,Kumamoto Ken,33.0166666667,130.6833333333
0.0,0.0,0.0,39944.0,43207.0,本渡市,1,0,Kumamoto Ken,32.45861,130.193
64292.0,66782.0,69541.0,45341.0,43206.0,玉名市,0,0,Kumamoto Ken,32.9166666667,130.55
23557.0,25411.0,26978.0,29120.0,43205.0,水俣市,0,0,Kumamoto Ken,32.2,130.4
50832.0,53407.0,55321.0,55960.0,43204.0,荒尾市,0,0,Kumamoto Ken,32.9833333333,130.4333333333
31108.0,33880.0,35611.0,37583.0,43203.0,人吉市,0,0,Kumamoto Ken,32.2,130.75
123067.0,127472.0,132266.0,136886.0,43202.0,八代市,0,0,Kumamoto Ken,32.5,130.6
738865.0,740822.0,734474.0,669603.0,43100.0,熊本市,0,0,Kumamoto Ken,32.8,130.7
17503.0,19718.0,22074.0,25039.0,42411.0,新上五島町,0,0,Nagasaki Ken,32.9833333333,129.0666666667
13912.0,13626.0,13599.0,13697.0,42391.0,佐々町,0,0,Nagasaki Ken,33.2333333333,129.65
0.0,0.0,0.0,6982.0,42390.0,小佐々町,1,0,Nagasaki Ken,33.215,129.599
0.0,0.0,0.0,5390.0,42389.0,鹿町町,1,0,Nagasaki Ken,33.2735,129.59003
0.0,0.0,0.0,5922.0,42388.0,江迎町,1,0,Nagasaki Ken,33.30936,129.62889
0.0,0.0,0.0,2570.0,42387.0,鷹島町,1,0,Nagasaki Ken,33.43406,129.75589
0.0,0.0,0.0,3202.0,42386.0,福島町,1,0,Nagasaki Ken,33.36706,129.82003
0.0,0.0,0.0,3239.0,42384.0,宇久町,1,0,Nagasaki Ken,33.26233,129.13089
2288.0,2560.0,2849.0,3268.0,42383.0,小値賀町,0,0,Nagasaki Ken,33.1833333333,129.05
0.0,0.0,0.0,8228.0,42376.0,深江町,1,0,Nagasaki Ken,32.7185,130.35361
0.0,0.0,0.0,4715.0,42375.0,布津町,1,0,Nagasaki Ken,32.69031,130.35514
0.0,0.0,0.0,8847.0,42374.0,有家町,1,0,Nagasaki Ken,32.66572,130.30511
0.0,0.0,0.0,8197.0,42373.0,西有家町,1,0,Nagasaki Ken,32.6597,130.2978
0.0,0.0,0.0,4149.0,42372.0,北有馬町,1,0,Nagasaki Ken,32.65578,130.24803
0.0,0.0,0.0,5901.0,42371.0,南有馬町,1,0,Nagasaki Ken,32.63058,130.24689
0.0,0.0,0.0,6286.0,42370.0,口之津町,1,0,Nagasaki Ken,32.61069,130.18489
0.0,0.0,0.0,7722.0,42369.0,加津佐町,1,0,Nagasaki Ken,32.63128,130.15925
0.0,0.0,0.0,4471.0,42368.0,南串山町,1,0,Nagasaki Ken,32.67708,130.14589
0.0,0.0,0.0,10623.0,42367.0,小浜町,1,0,Nagasaki Ken,32.72992,130.2065
0.0,0.0,0.0,5456.0,42366.0,千々石町,1,0,Nagasaki Ken,32.78378,130.20211
0.0,0.0,0.0,5191.0,42365.0,愛野町,1,0,Nagasaki Ken,32.81678,130.15531
0.0,0.0,0.0,7330.0,42364.0,吾妻町,1,0,Nagasaki Ken,32.83522,130.1875
0.0,0.0,0.0,5776.0,42363.0,瑞穂町,1,0,Nagasaki Ken,32.86714,130.23961
0.0,0.0,0.0,11151.0,42362.0,国見町,1,0,Nagasaki Ken,32.87436,130.30233
0.0,0.0,0.0,11729.0,42361.0,有明町,1,0,Nagasaki Ken,32.84961,130.33606
14291.0,14891.0,15227.0,15367.0,42323.0,波佐見町,0,0,Nagasaki Ken,33.1333333333,129.8833333333
13377.0,14067.0,14651.0,15158.0,42322.0,川棚町,0,0,Nagasaki Ken,33.0666666667,129.85
7721.0,8298.0,8903.0,9657.0,42321.0,東彼杵町,0,0,Nagasaki Ken,33.0333333333,129.9166666667
0.0,0.0,0.0,12507.0,42309.0,琴海町,1,0,Nagasaki Ken,32.86511,129.78733
29339.0,29804.0,30110.0,29127.0,42308.0,時津町,0,0,Nagasaki Ken,32.8166666667,129.8333333333
40780.0,42548.0,42535.0,42655.0,42307.0,長与町,0,0,Nagasaki Ken,32.8166666667,129.8666666667
42330.0,46535.0,50363.0,0.0,42214.0,南島原市,0,1,Nagasaki Ken,32.65,130.2833333333
41096.0,44115.0,47245.0,0.0,42213.0,雲仙市,0,1,Nagasaki Ken,32.8333333333,130.1833333333
26275.0,28691.0,31176.0,33680.0,42212.0,西海市,0,0,Nagasaki Ken,32.9166666667,129.6333333333
34391.0,37327.0,40622.0,44765.0,42211.0,五島市,0,0,Nagasaki Ken,32.6833333333,128.8333333333
24948.0,27103.0,29377.0,31414.0,42210.0,壱岐市,0,0,Nagasaki Ken,33.7333333333,129.6833333333
28502.0,31457.0,34407.0,38481.0,42209.0,対馬市,0,0,Nagasaki Ken,34.2,129.28753
21271.0,23309.0,25145.0,21221.0,42208.0,松浦市,0,0,Nagasaki Ken,33.3333333333,129.7
29365.0,31920.0,34905.0,38389.0,42207.0,平戸市,0,0,Nagasaki Ken,33.3666666667,129.55
95397.0,92757.0,90517.0,88040.0,42205.0,大村市,0,0,Nagasaki Ken,32.9,129.95
133852.0,138078.0,140752.0,144034.0,42204.0,諫早市,0,0,Nagasaki Ken,32.8333333333,130.05
43338.0,45436.0,47455.0,38316.0,42203.0,島原市,0,0,Nagasaki Ken,32.7833333333,130.3666666667
243223.0,255439.0,261101.0,248041.0,42202.0,佐世保市,0,0,Nagasaki Ken,33.1666666667,129.7
409118.0,429508.0,443766.0,442699.0,42201.0,長崎市,0,0,Nagasaki Ken,32.75,129.8666666667
0.0,0.0,0.0,18917.0,41443.0,嬉野町,1,0,Saga Ken,33.10092,129.98711
0.0,0.0,0.0,11475.0,41442.0,塩田町,1,0,Saga Ken,33.12808,130.06011
8121.0,8779.0,9842.0,10660.0,41441.0,太良町,0,0,Saga Ken,33.0166666667,130.1666666667
22051.0,23941.0,25607.0,27057.0,41425.0,白石町,0,0,Saga Ken,33.1333333333,130.1166666667
9566.0,9583.0,9515.0,9628.0,41424.0,江北町,0,0,Saga Ken,33.2166666667,130.15
6293.0,6777.0,7369.0,7956.0,41423.0,大町町,0,0,Saga Ken,33.2,130.1
0.0,0.0,0.0,8314.0,41422.0,北方町,1,0,Saga Ken,33.21958,130.06853
0.0,0.0,0.0,9486.0,41421.0,山内町,1,0,Saga Ken,33.19697,129.947
0.0,0.0,0.0,9274.0,41402.0,西有田町,1,0,Saga Ken,33.21111,129.84858
19010.0,20148.0,20929.0,12296.0,41401.0,有田町,0,0,Saga Ken,33.2,129.8333333333
5609.0,5902.0,6379.0,6738.0,41387.0,玄海町,0,0,Saga Ken,33.4666666667,129.8666666667
0.0,0.0,0.0,2552.0,41382.0,七山村,1,0,Saga Ken,33.44122,130.11592
25511.0,25278.0,26175.0,27157.0,41346.0,みやき町,0,0,Saga Ken,33.3166666667,130.45
9286.0,9283.0,9224.0,9090.0,41345.0,上峰町,0,0,Saga Ken,33.3166666667,130.4166666667
17250.0,17501.0,17837.0,18889.0,41341.0,基山町,0,0,Saga Ken,33.4166666667,130.5166666667
16323.0,16411.0,16405.0,0.0,41327.0,吉野ヶ里町,0,1,Saga Ken,33.3166666667,130.3833333333
0.0,0.0,0.0,1907.0,41325.0,脊振村,1,0,Saga Ken,33.37656,130.32717
0.0,0.0,0.0,6240.0,41324.0,東脊振村,1,0,Saga Ken,33.35158,130.39817
0.0,0.0,0.0,9860.0,41323.0,三田川町,1,0,Saga Ken,33.32114,130.39875
0.0,0.0,0.0,11868.0,41322.0,千代田町,1,0,Saga Ken,33.27397,130.37383
0.0,0.0,0.0,19762.0,41321.0,神埼町,1,0,Saga Ken,33.31072,130.37306
0.0,0.0,0.0,8214.0,41304.0,久保田町,1,0,Saga Ken,33.23353,130.23972
0.0,0.0,0.0,7930.0,41303.0,東与賀町,1,0,Saga Ken,33.20822,130.28853
0.0,0.0,0.0,18250.0,41302.0,川副町,1,0,Saga Ken,33.19203,130.32
31022.0,31842.0,32899.0,0.0,41210.0,神埼市,0,1,Saga Ken,33.3,130.3666666667
25848.0,27336.0,28984.0,0.0,41209.0,嬉野市,0,1,Saga Ken,33.1166666667,130.05
43952.0,44259.0,45133.0,45852.0,41208.0,小城市,0,0,Saga Ken,33.25,130.2
27892.0,29684.0,30720.0,32117.0,41207.0,鹿島市,0,0,Saga Ken,33.1,130.0833333333
47914.0,49062.0,50699.0,33697.0,41206.0,武雄市,0,0,Saga Ken,33.1833333333,130.0166666667
52629.0,55238.0,57161.0,58190.0,41205.0,伊万里市,0,0,Saga Ken,33.25,129.8666666667
18295.0,19749.0,21404.0,22739.0,41204.0,多久市,0,0,Saga Ken,33.2833333333,130.1
74196.0,72902.0,69074.0,64723.0,41203.0,鳥栖市,0,0,Saga Ken,33.3666666667,130.5
117373.0,122785.0,126926.0,128564.0,41202.0,唐津市,0,0,Saga Ken,33.45,129.9666666667
233301.0,236372.0,237506.0,206967.0,41201.0,佐賀市,0,0,Saga Ken,33.25,130.3
17189.0,18587.0,19544.0,0.0,40647.0,築上町,0,1,Fukuoka Ken,33.65,131.05
7251.0,7458.0,7852.0,0.0,40646.0,上毛町,0,1,Fukuoka Ken,33.5666666667,131.15
0.0,0.0,0.0,4044.0,40645.0,大平村,1,0,Fukuoka Ken,33.55522,131.15514
0.0,0.0,0.0,4128.0,40644.0,新吉富村,1,0,Fukuoka Ken,33.57842,131.16422
0.0,0.0,0.0,9100.0,40643.0,築城町,1,0,Fukuoka Ken,33.66519,131.03022
6536.0,6627.0,6792.0,7053.0,40642.0,吉富町,0,0,Fukuoka Ken,33.6,131.1666666667
0.0,0.0,0.0,11737.0,40641.0,椎田町,1,0,Fukuoka Ken,33.65614,131.05603
18825.0,20243.0,21572.0,0.0,40625.0,みやこ町,0,1,Fukuoka Ken,33.6833333333,130.9166666667
0.0,0.0,0.0,8552.0,40624.0,豊津町,1,0,Fukuoka Ken,33.67192,130.97242
0.0,0.0,0.0,7205.0,40623.0,勝山町,1,0,Fukuoka Ken,33.69925,130.92011
0.0,0.0,0.0,7141.0,40622.0,犀川町,1,0,Fukuoka Ken,33.64756,130.94372
37684.0,34963.0,36005.0,34387.0,40621.0,苅田町,0,0,Fukuoka Ken,33.7666666667,130.9666666667
21398.0,22871.0,24714.0,0.0,40610.0,福智町,0,1,Fukuoka Ken,33.6666666667,130.7666666667
2774.0,3022.0,3251.0,3408.0,40609.0,赤村,0,0,Fukuoka Ken,33.6,130.8666666667
5008.0,5176.0,5503.0,5741.0,40608.0,大任町,0,0,Fukuoka Ken,33.6,130.85
0.0,0.0,0.0,7940.0,40607.0,方城町,1,0,Fukuoka Ken,33.69042,130.79422
0.0,0.0,0.0,9592.0,40606.0,赤池町,1,0,Fukuoka Ken,33.69619,130.76444
15176.0,16789.0,18264.0,20115.0,40605.0,川崎町,0,0,Fukuoka Ken,33.6,130.81489
8407.0,9020.0,9617.0,10216.0,40604.0,糸田町,0,0,Fukuoka Ken,33.65,130.7666666667
0.0,0.0,0.0,8011.0,40603.0,金田町,1,0,Fukuoka Ken,33.68328,130.78011
8801.0,9924.0,10909.0,11810.0,40602.0,添田町,0,0,Fukuoka Ken,33.5666666667,130.85
10191.0,10861.0,11685.0,12369.0,40601.0,香春町,0,0,Fukuoka Ken,33.6666666667,130.8333333333
0.0,0.0,0.0,14219.0,40581.0,高田町,1,0,Fukuoka Ken,33.10061,130.45694
0.0,0.0,0.0,5391.0,40564.0,山川町,1,0,Fukuoka Ken,33.12397,130.51753
0.0,0.0,0.0,23762.0,40561.0,瀬高町,1,0,Fukuoka Ken,33.15244,130.47472
0.0,0.0,0.0,3554.0,40546.0,星野村,1,0,Fukuoka Ken,33.25035,130.762
0.0,0.0,0.0,1613.0,40545.0,矢部村,1,0,Fukuoka Ken,33.15047,130.82092
19969.0,20183.0,20253.0,20248.0,40544.0,広川町,0,0,Fukuoka Ken,33.24153,130.5515
0.0,0.0,0.0,11662.0,40543.0,立花町,1,0,Fukuoka Ken,33.20222,130.58842
0.0,0.0,0.0,3867.0,40542.0,上陽町,1,0,Fukuoka Ken,33.23786,130.64186
0.0,0.0,0.0,13615.0,40541.0,黒木町,1,0,Fukuoka Ken,33.21789,130.66711
13820.0,14176.0,14350.0,14282.0,40522.0,大木町,0,0,Fukuoka Ken,33.2,130.4333333333
15521.0,15138.0,15284.0,15400.0,40503.0,大刀洗町,0,0,Fukuoka Ken,33.3666666667,130.6166666667
0.0,0.0,0.0,17290.0,40463.0,志摩町,1,0,Fukuoka Ken,33.5835,130.18333
0.0,0.0,0.0,13409.0,40462.0,二丈町,1,0,Fukuoka Ken,33.51744,130.14558
1899.0,2174.0,2432.0,2749.0,40448.0,東峰村,0,0,Fukuoka Ken,33.3833333333,130.8666666667
29591.0,29306.0,29155.0,29353.0,40447.0,筑前町,0,0,Fukuoka Ken,33.45,130.5833333333
0.0,0.0,0.0,9560.0,40442.0,朝倉町,1,0,Fukuoka Ken,33.38564,130.72161
0.0,0.0,0.0,8151.0,40441.0,杷木町,1,0,Fukuoka Ken,33.36383,130.81383
0.0,0.0,0.0,6841.0,40428.0,頴田町,1,0,Fukuoka Ken,33.68047,130.72111
0.0,0.0,0.0,10695.0,40427.0,庄内町,1,0,Fukuoka Ken,33.63678,130.72936
0.0,0.0,0.0,25641.0,40426.0,穂波町,1,0,Fukuoka Ken,33.61997,130.68172
0.0,0.0,0.0,10815.0,40425.0,筑穂町,1,0,Fukuoka Ken,33.56989,130.64719
0.0,0.0,0.0,9722.0,40424.0,嘉穂町,1,0,Fukuoka Ken,33.5492,130.7431
0.0,0.0,0.0,6013.0,40423.0,碓井町,1,0,Fukuoka Ken,33.56328,130.7115
0.0,0.0,0.0,19160.0,40422.0,稲築町,1,0,Fukuoka Ken,33.59775,130.71764
12878.0,13496.0,13863.0,14535.0,40421.0,桂川町,0,0,Fukuoka Ken,33.5666666667,130.6666666667
0.0,0.0,0.0,9696.0,40404.0,若宮町,1,0,Fukuoka Ken,33.73158,130.62778
0.0,0.0,0.0,20934.0,40403.0,宮田町,1,0,Fukuoka Ken,33.72353,130.66672
15080.0,16007.0,17088.0,18204.0,40402.0,鞍手町,0,0,Fukuoka Ken,33.7833333333,130.6666666667
7151.0,7810.0,8602.0,9253.0,40401.0,小竹町,0,0,Fukuoka Ken,33.6833333333,130.7
18723.0,18877.0,19160.0,19279.0,40384.0,遠賀町,0,0,Fukuoka Ken,33.8333333333,130.6666666667
31007.0,31580.0,32119.0,31332.0,40383.0,岡垣町,0,0,Fukuoka Ken,33.85,130.6
28114.0,28997.0,30021.0,30679.0,40382.0,水巻町,0,0,Fukuoka Ken,33.85,130.6833333333
13545.0,14208.0,15369.0,16247.0,40381.0,芦屋町,0,0,Fukuoka Ken,33.8833333333,130.65
48190.0,45360.0,41997.0,37685.0,40349.0,粕屋町,0,0,Fukuoka Ken,33.6,130.4666666667
9068.0,8225.0,8373.0,7858.0,40348.0,久山町,0,0,Fukuoka Ken,33.6333333333,130.5
32927.0,30344.0,24679.0,23447.0,40345.0,新宮町,0,0,Fukuoka Ken,33.7,130.4333333333
28628.0,27263.0,26044.0,25601.0,40344.0,須恵町,0,0,Fukuoka Ken,33.5833333333,130.5
46377.0,45256.0,43564.0,40557.0,40343.0,志免町,0,0,Fukuoka Ken,33.5833333333,130.4666666667
31209.0,31210.0,31318.0,30985.0,40342.0,篠栗町,0,0,Fukuoka Ken,33.6166666667,130.5166666667
37671.0,37927.0,38592.0,39136.0,40341.0,宇美町,0,0,Fukuoka Ken,33.5666666667,130.5
0.0,50004.0,49780.0,46972.0,40305.0,那珂川町,1,0,Fukuoka Ken,33.49958,130.42222
50112.0,0.0,0.0,0.0,40231.0,那珂川市,0,1,Fukuoka Ken,33.499007,130.420931
98877.0,96475.0,98435.0,0.0,40230.0,糸島市,0,1,Fukuoka Ken,33.55,130.18333333333334
35861.0,38139.0,40732.0,0.0,40229.0,みやま市,0,1,Fukuoka Ken,33.15,130.4666666667
50273.0,52444.0,56355.0,0.0,40228.0,朝倉市,0,1,Fukuoka Ken,33.4166666667,130.65
35473.0,38743.0,42589.0,0.0,40227.0,嘉麻市,0,1,Fukuoka Ken,33.55,130.7
26298.0,28112.0,30081.0,0.0,40226.0,宮若市,0,1,Fukuoka Ken,33.7166666667,130.6666666667
27981.0,29509.0,31640.0,32902.0,40225.0,うきは市,0,0,Fukuoka Ken,33.3333333333,130.75
67033.0,58781.0,55431.0,55677.0,40224.0,福津市,0,0,Fukuoka Ken,33.7666666667,130.4833333333
58786.0,57959.0,57920.0,55943.0,40223.0,古賀市,0,0,Fukuoka Ken,33.7166666667,130.4666666667
0.0,0.0,0.0,67275.0,40222.0,前原市,1,0,Fukuoka Ken,33.55,130.2
73164.0,72168.0,70482.0,67087.0,40221.0,太宰府市,0,0,Fukuoka Ken,33.5,130.5166666667
97095.0,96516.0,95501.0,94148.0,40220.0,宗像市,0,0,Fukuoka Ken,33.8,130.5333333333
102085.0,99525.0,95087.0,92748.0,40219.0,大野城市,0,0,Fukuoka Ken,33.5333333333,130.4666666667
111023.0,110743.0,106780.0,108402.0,40218.0,春日市,0,0,Fukuoka Ken,33.5166666667,130.4666666667
103311.0,101081.0,100172.0,97571.0,40217.0,筑紫野市,0,0,Fukuoka Ken,33.4833333333,130.5
59360.0,57983.0,58499.0,57481.0,40216.0,小郡市,0,0,Fukuoka Ken,33.3833333333,130.55
40362.0,41796.0,44210.0,46560.0,40215.0,中間市,0,0,Fukuoka Ken,33.8166666667,130.7
24391.0,25940.0,27031.0,28104.0,40214.0,豊前市,0,0,Fukuoka Ken,33.6,131.1166666667
71426.0,70586.0,70468.0,70070.0,40213.0,行橋市,0,0,Fukuoka Ken,33.7166666667,130.9666666667
32988.0,34838.0,37448.0,39213.0,40212.0,大川市,0,0,Fukuoka Ken,33.2,130.3833333333
48827.0,48339.0,48512.0,47844.0,40211.0,筑後市,0,0,Fukuoka Ken,33.2,130.5
60608.0,64408.0,69057.0,38951.0,40210.0,八女市,0,0,Fukuoka Ken,33.2,130.55
0.0,0.0,0.0,41674.0,40209.0,甘木市,1,0,Fukuoka Ken,33.42342,130.66558
0.0,0.0,0.0,11034.0,40208.0,山田市,1,0,Fukuoka Ken,33.56064,130.76686
64475.0,67777.0,71375.0,74539.0,40207.0,柳川市,0,0,Fukuoka Ken,33.15,130.4
46203.0,48441.0,50605.0,51534.0,40206.0,田川市,0,0,Fukuoka Ken,33.6333333333,130.8
126364.0,129146.0,131492.0,79365.0,40205.0,飯塚市,0,0,Fukuoka Ken,33.6333333333,130.6833333333
56212.0,57146.0,57686.0,57497.0,40204.0,直方市,0,0,Fukuoka Ken,33.7333333333,130.7166666667
303316.0,304552.0,302402.0,306434.0,40203.0,久留米市,0,0,Fukuoka Ken,33.3166666667,130.5
111281.0,117360.0,123638.0,131090.0,40202.0,大牟田市,0,0,Fukuoka Ken,33.0166666667,130.4333333333
1612392.0,1538681.0,1463743.0,1401279.0,40130.0,福岡市,0,0,Fukuoka Ken,33.5833333333,130.4
939029.0,961286.0,976846.0,993525.0,40100.0,北九州市,0,0,Fukuoka Ken,33.8833333333,130.8666666667
10262.0,11217.0,12366.0,0.0,39428.0,黒潮町,0,1,Kōchi Ken,33.0166666667,133.0
1437.0,1574.0,1681.0,1808.0,39427.0,三原村,0,0,Kōchi Ken,32.9,132.8333333333
0.0,0.0,0.0,3332.0,39425.0,十和村,1,0,Kōchi Ken,33.23378,132.8533
4434.0,5095.0,5783.0,6437.0,39424.0,大月町,0,0,Kōchi Ken,32.8333333333,132.7
0.0,0.0,0.0,9490.0,39423.0,大方町,1,0,Kōchi Ken,33.0254,133.01086
0.0,0.0,0.0,3138.0,39422.0,大正町,1,0,Kōchi Ken,33.19781,132.97611
0.0,0.0,0.0,3947.0,39421.0,佐賀町,1,0,Kōchi Ken,33.08017,133.10214
15607.0,17325.0,18733.0,0.0,39412.0,四万十町,0,1,Kōchi Ken,33.2,133.1333333333
5291.0,5794.0,6407.0,6862.0,39411.0,津野町,0,0,Kōchi Ken,33.4333333333,133.1833333333
4812.0,5030.0,5447.0,5895.0,39410.0,日高村,0,0,Kōchi Ken,33.5333333333,133.3666666667
0.0,0.0,0.0,1536.0,39406.0,大野見村,1,0,Kōchi Ken,33.33733,133.14036
3307.0,3608.0,3984.0,4625.0,39405.0,檮原町,0,0,Kōchi Ken,33.39219,132.92703
0.0,0.0,0.0,14057.0,39404.0,窪川町,1,0,Kōchi Ken,33.2083,133.1356
5187.0,5795.0,6374.0,6952.0,39403.0,越知町,0,0,Kōchi Ken,33.5166666667,133.25
12323.0,13114.0,13951.0,14447.0,39402.0,佐川町,0,0,Kōchi Ken,33.5,133.2833333333
6002.0,6840.0,7584.0,6784.0,39401.0,中土佐町,0,0,Kōchi Ken,33.3166666667,133.2166666667
4827.0,5551.0,6500.0,7347.0,39387.0,仁淀川町,0,0,Kōchi Ken,33.5666666667,133.1666666667
21374.0,22767.0,25062.0,27068.0,39386.0,いの町,0,0,Kōchi Ken,33.5333333333,133.4166666667
0.0,0.0,0.0,15506.0,39383.0,春野町,1,0,Kōchi Ken,33.49861,133.48872
366.0,396.0,411.0,538.0,39364.0,大川村,0,0,Kōchi Ken,33.7833333333,133.4666666667
3753.0,3997.0,4358.0,4632.0,39363.0,土佐町,0,0,Kōchi Ken,33.7333333333,133.5166666667
3252.0,3962.0,4719.0,5492.0,39344.0,大豊町,0,0,Kōchi Ken,33.75,133.65
3261.0,3573.0,4103.0,4374.0,39341.0,本山町,0,0,Kōchi Ken,33.75,133.5833333333
0.0,0.0,0.0,2734.0,39328.0,物部村,1,0,Kōchi Ken,33.69908,133.87858
0.0,0.0,0.0,2038.0,39327.0,吉川村,1,0,Kōchi Ken,33.54186,133.70028
0.0,0.0,0.0,5341.0,39326.0,香北町,1,0,Kōchi Ken,33.65089,133.78025
0.0,0.0,0.0,4132.0,39325.0,夜須町,1,0,Kōchi Ken,33.53764,133.75522
0.0,0.0,0.0,17759.0,39324.0,野市町,1,0,Kōchi Ken,33.56414,133.70056
0.0,0.0,0.0,22182.0,39323.0,土佐山田町,1,0,Kōchi Ken,33.60386,133.68625
0.0,0.0,0.0,6288.0,39322.0,香我美町,1,0,Kōchi Ken,33.57053,133.74161
0.0,0.0,0.0,3324.0,39321.0,赤岡町,1,0,Kōchi Ken,33.54269,133.72161
3694.0,3858.0,4048.0,4208.0,39307.0,芸西村,0,0,Kōchi Ken,33.5166666667,133.8
745.0,823.0,1013.0,1170.0,39306.0,馬路村,0,0,Kōchi Ken,33.55,134.0333333333
1146.0,1294.0,1367.0,1478.0,39305.0,北川村,0,0,Kōchi Ken,33.4333333333,134.0333333333
2370.0,2631.0,2970.0,3297.0,39304.0,安田町,0,0,Kōchi Ken,33.4333333333,133.9666666667
2498.0,2733.0,2932.0,3236.0,39303.0,田野町,0,0,Kōchi Ken,33.42767,134.00822
3034.0,3326.0,3542.0,3727.0,39302.0,奈半利町,0,0,Kōchi Ken,33.4166666667,134.0166666667
2194.0,2584.0,2947.0,3386.0,39301.0,東洋町,0,0,Kōchi Ken,33.5166666667,134.2666666667
26513.0,27513.0,28766.0,0.0,39212.0,香美市,0,1,Kōchi Ken,33.6,133.6833333333
32207.0,32961.0,33830.0,0.0,39211.0,香南市,0,1,Kōchi Ken,33.55,133.7
32694.0,34313.0,35933.0,37917.0,39210.0,四万十市,0,0,Kōchi Ken,32.9833333333,132.9333333333
12388.0,13778.0,16029.0,17281.0,39209.0,土佐清水市,0,0,Kōchi Ken,32.7666666667,132.95
19033.0,20907.0,22610.0,24397.0,39208.0,宿毛市,0,0,Kōchi Ken,32.9333333333,132.7166666667
20590.0,22606.0,24698.0,26039.0,39206.0,須崎市,0,0,Kōchi Ken,33.4,133.2666666667
25732.0,27038.0,28686.0,30011.0,39205.0,土佐市,0,0,Kōchi Ken,33.4833333333,133.4166666667
46664.0,47982.0,49472.0,50758.0,39204.0,南国市,0,0,Kōchi Ken,33.5666666667,133.6333333333
16243.0,17577.0,19547.0,20348.0,39203.0,安芸市,0,0,Kōchi Ken,33.5,133.9
11742.0,13524.0,15210.0,17490.0,39202.0,室戸市,0,0,Kōchi Ken,33.2833333333,134.15
326545.0,337190.0,343393.0,333484.0,39201.0,高知市,0,0,Kōchi Ken,33.55,133.5166666667
19601.0,21902.0,24061.0,26636.0,38506.0,愛南町,0,0,Ehime Ken,32.95,132.5833333333
9682.0,10705.0,11633.0,12432.0,38488.0,鬼北町,0,0,Ehime Ken,33.25,132.6833333333
3674.0,4072.0,4377.0,4690.0,38484.0,松野町,0,0,Ehime Ken,33.2166666667,132.7
8397.0,9626.0,10882.0,12095.0,38442.0,伊方町,0,0,Ehime Ken,33.4833333333,132.35
15322.0,16742.0,18045.0,19620.0,38422.0,内子町,0,0,Ehime Ken,33.5166666667,132.65
20480.0,21239.0,21981.0,22424.0,38402.0,砥部町,0,0,Ehime Ken,33.7333333333,132.7833333333
29630.0,30064.0,30359.0,30564.0,38401.0,松前町,0,0,Ehime Ken,33.78744,132.71133
7404.0,8447.0,9644.0,10946.0,38386.0,久万高原町,0,0,Ehime Ken,33.65,132.9
6509.0,7135.0,7648.0,8098.0,38356.0,上島町,0,0,Ehime Ken,34.25,133.2
33903.0,34613.0,35253.0,35278.0,38215.0,東温市,0,0,Ehime Ken,33.7833333333,132.8666666667
35388.0,38919.0,42080.0,44948.0,38214.0,西予市,0,0,Ehime Ken,33.35,132.5
82754.0,87413.0,90187.0,92854.0,38213.0,四国中央市,0,0,Ehime Ken,33.9666666667,133.5333333333
35133.0,36827.0,38017.0,39493.0,38210.0,伊予市,0,0,Ehime Ken,33.75,132.7
40575.0,44086.0,47157.0,50786.0,38207.0,大洲市,0,0,Ehime Ken,33.5,132.5333333333
104791.0,108174.0,112091.0,113371.0,38206.0,西条市,0,0,Ehime Ken,33.9166666667,133.1666666667
115938.0,119903.0,121735.0,123952.0,38205.0,新居浜市,0,0,Ehime Ken,33.95,133.2833333333
31987.0,34951.0,38370.0,41264.0,38204.0,八幡浜市,0,0,Ehime Ken,33.45,132.4166666667
70809.0,77465.0,84210.0,89444.0,38203.0,宇和島市,0,0,Ehime Ken,33.2166666667,132.55
151672.0,158114.0,166532.0,173983.0,38202.0,今治市,0,0,Ehime Ken,34.05,132.9833333333
511192.0,514865.0,517231.0,514937.0,38201.0,松山市,0,0,Ehime Ken,33.8333333333,132.75
0.0,0.0,0.0,4516.0,37429.0,財田町,1,0,Kagawa Ken,34.119361,133.778694
0.0,0.0,0.0,8554.0,37428.0,豊浜町,1,0,Kagawa Ken,34.0743,133.6364
0.0,0.0,0.0,6796.0,37427.0,仁尾町,1,0,Kagawa Ken,34.196917,133.645556
